No.,NAME,ENTROPY,AMW,GD,nTA,nBM,SCBO,RBN,RBF,nDB,nTB,nCsp3,ZM1,ZM1V,HNar,Xt,BLI,PJI2,AECC,CENT,S3K,PW2,PW3,PW4,PW5,MAXDN,MAXDP,DELS,Psi_i_A,Psi_i_0d,BAC,MPC03,MPC06,MPC07,MPC08,MPC10,piPC02,piPC03,piPC04,PCR,X4,X2A,X3A,X4A,X5A,X3v,X5v,X0Av,X2Av,X3Av,X4Av,IDDE,IVDE,Ges,rGes,Vindex,Yindex,IC1,IC2,IC4,TIC1,TIC3,SIC1,SIC2,CIC4,CIC5,SpPosA_A,VE1sign_A,EE_L,AVS_X,ChiA_X,SpPosA_X,VE2sign_X,Chi_Dz(Z),J_Dz(Z),AVS_B(m),ChiA_B(m),SpPosA_B(m),SpMax_B(m),SpMAD_B(m),ChiA_B(s),SpMax_B(s),SpDiam_B(s),EE_B(s),SM2_B(s),ATS5m,ATS3e,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1s,MATS2s,MATS3s,MATS4s,MATS5s,GATS2m,GATS2s,GATS6s,GATS7s,GATS8s,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,JGI2,JGI3,JGI9,JGI10,SpMax6_Bh(m),SpMax7_Bh(m),SpMax8_Bh(m),SpMax8_Bh(e),SpMax2_Bh(s),SpMin3_Bh(e),SpMin5_Bh(e),SpMin6_Bh(e),SpMin7_Bh(p),SpMin2_Bh(s),SpMin3_Bh(s),SpMin4_Bh(s),SpMin5_Bh(s),SpMin6_Bh(s),P_VSA_LogP_1,P_VSA_LogP_2,P_VSA_LogP_3,P_VSA_LogP_5,P_VSA_MR_5,P_VSA_MR_6,P_VSA_MR_7,P_VSA_m_2,P_VSA_s_3,P_VSA_s_4,P_VSA_s_5,P_VSA_ppp_con,P_VSA_ppp_ter,Eta_betaP,Eta_L_A,Eta_sh_y,Eta_sh_x,SpMaxA_EA,SpMax_EA(ed),SpMaxA_EA(ed),SpMaxA_EA(bo),SpMAD_EA(bo),SpMax_EA(dm),SpMax_AEA(dm),Chi0_EA(dm),Chi1_EA(dm),SM07_EA,SM03_EA(dm),SM04_EA(dm),SM04_AEA(bo),SM10_AEA(bo),SM11_AEA(bo),SM12_AEA(bo),SM13_AEA(bo),SM14_AEA(bo),SM15_AEA(bo),SM02_AEA(dm),SM03_AEA(dm),SM06_AEA(dm),SM07_AEA(dm),SM09_AEA(dm),Eig02_EA(dm),Eig03_EA(dm),Eig04_EA(dm),Eig05_EA(dm),Eig06_EA(dm),Eig07_EA(dm),Eig05_AEA(ed),Eig06_AEA(ed),Eig07_AEA(ed),Eig02_AEA(bo),Eig04_AEA(bo),Eig05_AEA(bo),Eig06_AEA(bo),Eig08_AEA(bo),Eig09_AEA(bo),Eig10_AEA(bo),nCt,nR=Cp,nR#CH/X,H-047,B02[C-C],B03[C-C],B04[C-C],PDI,DLS_01,DLS_02,DLS_03,DLS_04,DLS_05,DLS_cons,LLS_01
17,CCCC#C,330,5.240769231,0.4,2,1,6,1,0.083333333,0,1,3,14,34,1.428571429,0.693468346,1.38700148,1,3.2,10,3.558441558,0.433333333,0.2,0.066666667,0,0.583333333,0.889027778,1.951388889,2.3,-0.119645044,9,1.098612289,0,0,0,0,1.791759469,1.609437912,1.386294361,1.146240625,0.353553391,0.451184464,0.353553391,0.353553391,0,0.394337567,0,0.698312766,0.318041382,0.197168784,0.144337567,1.521928095,0.970950594,5,1,0.852651994,2.340376531,2.188787068,3.026986833,2.742337624,28.45423188,39.35082883,0.591493778,0.818007335,0.958102094,1.942852776,0.546410162,0.154700538,4.067673115,0.965685425,0.996285961,0.341421356,0.041421356,0.620924893,2.483699571,2.975220323,0.329323442,1.305288852,3.180993963,1.410938879,0.247823248,5.322424378,5.398283697,5.488821923,3.804055368,0.300508674,3.05813754,4.5,3.25,7,7.25,4.5,0.75,0,-0.20375,-0.025,0.04,-0.458333333,0.625,0,0,0.057017544,-0.051315789,-0.062200957,-0.068421053,-0.798245614,1.17,0.568421053,0,0,0,0.222222222,0.125,0,0,0,0,0,0.074074074,0.0625,0,0,0.0831,0.0831,0.0831,0.9408,4.055551911,0.631112925,0,0,0,0.496911621,0,0,0,0,8.825204262,5.069063478,0,0,13.89426774,23.3212463,17.03057378,54.24608781,5.069063478,8.825204262,17.03057378,0,32.14645056,2,0.33567122,0,0,0.404508497,2.732050808,0.683012702,0.518578323,1.454656456,0,2.400589987,1.643989873,0,0,0,0,5.164785974,0.618033989,-0.618033989,-1.618033989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.219686871,-0.495507657,0,0,0,0,0,0,0,1,0,1,1,1,0.813804597,1,0.666666667,0.833333333,0.6,0,0.728571429,1
18,CC(=C)C=C,315,5.240769231,0.4,3,2,6,1,0.083333333,2,0,1,16,34,1.304347826,0.74706802,1.162857612,0.5,2.6,11,3.480519481,0.516666667,0.2,0,0,0.648148148,0.555555556,2.032407407,2.333333333,-0.128464808,13,1.098612289,0,0,0,0,2.079441542,1.945910149,0,1.160964047,0,0.450523785,0.40824829,0,0,0.348461713,0,0.698312766,0.262619204,0.174230856,0,1.921928095,1.370950594,5,1,1.105623465,3.915562797,2.28778372,2.719294526,2.457688415,29.74118836,39.35082883,0.61824645,0.734857134,1.242751303,2.381348139,0.522625186,0.283227249,4.396976115,0.908022244,0.997210283,0.315470054,0.048236191,0.801201354,3.204805418,3.05377085,0.299684281,1.305903886,3.29797777,1.412188186,0.21947006,4.553189554,4.789153767,5.056405573,3.769751166,0.068338884,2.888101097,5.153267916,4.965957265,8.669330901,8.731144247,2.629875082,0,0,0.029166667,-0.530555556,-0.10625,0.625,0,0,0,-0.454369683,0.153616875,-0.179377604,-0.272504614,0.486622161,0.975,0.590437419,0,0,0,0.444444444,0,0,0,0,0,0,0.111111111,0,0,0,0.0831,0.0831,0.0831,0.9408,4.38135181,0.785146478,0,0,0,0.366987685,0.033723046,0,0,0,8.825204262,31.53383999,9.476247473,3.185574951,8.825204262,34.71941494,9.476247473,53.02086668,3.185574951,18.30145174,0,44.19566242,40.35904425,3,0.203710684,0.2,0,0.542521622,4.84198366,1.210495915,0.703401626,1.671461541,0,2.391429902,2.42535625,1.470588235,5.351858133,0,0,5.252273428,0.311107817,-1,-1.481194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.182644324,-0.26307741,0,0,0,0,0,0,2,0,5,1,1,0,0.820578785,1,0.666666667,0.833333333,0.6,0,0.728571429,1
19,C/C=C/C=C,316,5.240769231,0.4,2,2,6,1,0.083333333,2,0,1,14,32,1.428571429,0.693468346,1.23919892,1,3.2,10,3.480519481,0.433333333,0.2,0.066666667,0,0.25,0.463611111,0.927222222,2.2,-0.121619384,9,1.098612289,0,0,0,0,1.945910149,1.945910149,1.609437912,1.201838731,0.353553391,0.451184464,0.353553391,0.353553391,0,0.328532853,0,0.687831518,0.253828561,0.164266427,0.136082763,1.521928095,0.970950594,5,1,0.852651994,2.340376531,2.28778372,3.026986833,2.896183778,29.74118836,41.35082883,0.61824645,0.818007335,0.80425594,1.658203567,0.546410162,0.154700538,4.067673115,0.965685425,0.996285961,0.341421356,0.041421356,0.73110455,2.924418198,3.01377085,0.320231575,1.30292936,3.162108163,1.406143078,0.234091029,4.395696181,4.476241645,4.885409292,3.663707723,0.375599573,2.872723081,4.609467456,5.455621302,5.307692308,4.307692308,3.692307692,1.278106509,0,-0.205555556,-0.079166667,-0.117857143,-0.1875,0.625,0,0,-0.25122549,-0.129084967,-0.012254902,-0.016806723,-0.388235294,1.191666667,0.955882353,0,0,0,0.222222222,0.125,0,0,0,0,0,0.074074074,0.0625,0,0,0.0831,0.0831,0.0831,0.9408,4.206644208,0.619519707,0,0,0,0.479692114,0.026644411,0,0,0,8.825204262,15.76692,28.42874242,0,8.825204262,15.76692,28.42874242,53.02086668,0,37.25394668,0,44.19566242,24.59212426,3,0.214164079,0,0,0.404508497,2.732050808,0.683012702,0.572061403,1.58113883,0,1.761788093,1.212678125,0,0,0,0,4.890349128,0.618033989,-0.618033989,-1.618033989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.294962899,-0.193527085,0,0,0,0,0,0,1,0,5,1,1,1,0.820578785,1,0.666666667,0.833333333,0.6,0,0.728571429,1
20,C\\C=C/C=C,323,5.240769231,0.4,2,2,6,1,0.083333333,2,0,1,14,32,1.428571429,0.693468346,1.23919892,1,3.2,10,3.480519481,0.433333333,0.2,0.066666667,0,0.25,0.463611111,0.927222222,2.2,-0.121619384,9,1.098612289,0,0,0,0,1.945910149,1.945910149,1.609437912,1.201838731,0.353553391,0.451184464,0.353553391,0.353553391,0,0.328532853,0,0.687831518,0.253828561,0.164266427,0.136082763,1.521928095,0.970950594,5,1,0.852651994,2.340376531,2.28778372,3.026986833,2.896183778,29.74118836,41.35082883,0.61824645,0.818007335,0.80425594,1.658203567,0.546410162,0.154700538,4.067673115,0.965685425,0.996285961,0.341421356,0.041421356,0.73110455,2.924418198,3.01377085,0.320231575,1.30292936,3.162108163,1.406143078,0.234091029,4.395696181,4.476241645,4.885409292,3.663707723,0.375599573,2.872723081,4.609467456,5.455621302,5.307692308,4.307692308,3.692307692,1.278106509,0,-0.205555556,-0.079166667,-0.117857143,-0.1875,0.625,0,0,-0.25122549,-0.129084967,-0.012254902,-0.016806723,-0.388235294,1.191666667,0.955882353,0,0,0,0.222222222,0.125,0,0,0,0,0,0.074074074,0.0625,0,0,0.0831,0.0831,0.0831,0.9408,4.206644208,0.619519707,0,0,0,0.479692114,0.026644411,0,0,0,8.825204262,15.76692,28.42874242,0,8.825204262,15.76692,28.42874242,53.02086668,0,37.25394668,0,44.19566242,24.59212426,3,0.214164079,0,0,0.404508497,2.732050808,0.683012702,0.572061403,1.58113883,0,1.761788093,1.212678125,0,0,0,0,4.890349128,0.618033989,-0.618033989,-1.618033989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.294962899,-0.193527085,0,0,0,0,0,0,1,0,5,1,1,1,0.820578785,1,0.666666667,0.833333333,0.6,0,0.728571429,1
21,C=CCC=C,334,5.240769231,0.4,2,2,6,2,0.166666667,2,0,1,14,30,1.428571429,0.693468346,1.224744871,1,3.2,10,3.480519481,0.433333333,0.2,0.066666667,0,0.583333333,0.479166667,1.916666667,2.3,-0.125229162,9,1.098612289,0,0,0,0,1.791759469,1.609437912,1.609437912,1.160964047,0.353553391,0.451184464,0.353553391,0.353553391,0,0.333333333,0,0.655204176,0.27101751,0.166666667,0.11785113,1.521928095,0.970950594,3,0.6,0.852651994,2.340376531,2.045841641,2.469670487,2.185021278,26.59594133,32.10571634,0.552864469,0.667399195,1.51541844,2.346322969,0.546410162,0.154700538,4.067673115,0.965685425,0.996285961,0.341421356,0.041421356,0.663290769,2.653163075,3.01377085,0.321958988,1.317077918,3.07412132,1.434533953,0.236425842,4.372615034,4.41806846,5.026376426,3.747652548,0.310928205,2.971126926,5,4.5,7,7,4,1,0,-0.295833333,-0.09,0.0765625,-0.1875,0.625,0,0,-0.30952381,-0.257936508,0,0.232142857,-0.464285714,1.3,1,0,0,0,0.222222222,0.125,0,0,0,0,0,0.074074074,0.0625,0,0,0.0831,0.0831,0.0831,0.9408,4.569956804,0.584584973,0,0,0,0.304531505,0.016332905,0,0,0,0,34.06837173,18.95249495,0,2.534531739,31.53383999,18.95249495,53.02086668,2.534531739,18.95249495,0,0,31.53383999,2,0.25689141,0,0,0.404508497,2.732050808,0.683012702,0.5,1.5,0.68,2.145986217,4.850712501,4.411764706,0,0,0.35601399,4.762173935,0.618033989,-0.618033989,-1.618033989,0,0,0,0,0,0,0,0,0,0,-0.68,0,0,0,0,0,0,2.414213562,-0.414213562,0,0,0,0,0,0,2,0,6,1,1,1,0.820578785,1,0.666666667,0.833333333,0.6,0,0.728571429,1
22,CC(=C=C)C,322,5.240769231,0.4,3,2,6,0,0,2,0,2,16,38,1.304347826,0.74706802,1.202665043,0.5,2.6,11,3.519480519,0.516666667,0.2,0,0,0.523148148,0.398148148,1.185185185,2.233333333,-0.122869551,13,1.098612289,0,0,0,0,2.302585093,2.197224577,0,1.214495249,0,0.450523785,0.40824829,0,0,0.353553391,0,0.741421356,0.294194174,0.176776695,0,1.921928095,1.370950594,4,0.8,1.105623465,3.915562797,2.199687795,2.199687795,1.630389377,28.59594133,28.59594133,0.59443957,0.59443957,2.070050342,2.770151815,0.522625186,0.283227249,4.396976115,0.908022244,0.997210283,0.315470054,0.048236191,0.899775893,3.599103572,3.05377085,0.298670935,1.279307741,3.39904028,1.351938085,0.220660644,4.737466545,5.054391052,5.038142414,3.7001553,0.081463593,2.784097244,4.907688626,4.743571565,6.201541091,7.364765746,2.70022643,0,0,0.146052632,-0.675,-0.230263158,0.625,0,0,0,-0.183879147,0.201924569,-0.42162647,-0.393078432,0.507041392,0.821052632,0.516967647,0,0,0,0.444444444,0,0,0,0,0,0,0.111111111,0,0,0,0.0831,0.0831,0.0831,0.9408,3.995612982,0.933846257,0,0,0,0.469096288,0.121045291,0,0,0,17.65040852,15.76692,0,3.185574951,17.65040852,18.95249495,16.41796321,53.02086668,3.185574951,17.65040852,16.41796321,0,33.41732852,2,0.262540727,0.2,0,0.542521622,4.84198366,1.210495915,0.785334029,1.813099034,1.932733657,3.087319068,3.042141753,2.068224561,5.351858133,1.432834377,3.043768173,5.351858133,0.311107817,-1,-1.481194304,0,0,0,0,0,0,0,0,0.299718968,-0.68,-1.552452625,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,1,1,0,0.820578785,1,0.5,0.833333333,0.6,0,0.704761905,1
23,CC=C=CC,329,5.240769231,0.4,2,2,6,0,0,2,0,2,14,36,1.428571429,0.693468346,1.299038106,1,3.2,10,3.519480519,0.433333333,0.2,0.066666667,0,0.125,0.361111111,0.722222222,2.1,-0.116049127,9,1.098612289,0,0,0,0,2.197224577,2.197224577,1.609437912,1.25,0.353553391,0.451184464,0.353553391,0.353553391,0,0.333333333,0,0.730940108,0.248005645,0.166666667,0.166666667,1.521928095,0.970950594,3,0.6,0.852651994,2.340376531,2.045841641,2.045841641,1.761192432,26.59594133,26.59594133,0.552864469,0.552864469,1.939247286,2.354699551,0.546410162,0.154700538,4.067673115,0.965685425,0.996285961,0.341421356,0.041421356,0.815669707,3.262678828,3.01377085,0.320112092,1.276362219,3.284238591,1.352895437,0.235471229,4.49423334,4.601365583,4.822697069,3.586016151,0.436341398,2.763568376,3.860946746,5.513313609,4.961538462,2.464497041,2.538461538,1.610946746,0,-0.076315789,-0.065625,-0.5775,-0.1875,0.625,0,0,-0.012254902,-0.037409701,-0.306985294,-0.47745098,-0.107843137,1.026315789,1.046439628,0,0,0,0.222222222,0.125,0,0,0,0,0,0.074074074,0.0625,0,0,0.0831,0.0831,0.0831,0.9408,3.91041329,0.642763071,0,0,0,0.675622269,0.03973103,0,0,0,17.65040852,0,18.95249495,0,17.65040852,0,35.37045815,53.02086668,0,36.60290347,16.41796321,0,17.65040852,2,0.281649658,0,0,0.404508497,2.732050808,0.683012702,0.683012702,1.732050808,1.62981041,2.656058016,3.343452158,1.925102866,0,0,2.722457154,5.030437921,0.618033989,-0.618033989,-1.618033989,0,0,0,0,0,0,0,0,0.47981041,-0.47981041,-1.62981041,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,1,0.820578785,1,0.5,0.833333333,0.6,0,0.704761905,1
24,CCC=C=C,335,5.240769231,0.4,2,2,6,1,0.083333333,2,0,2,14,34,1.428571429,0.693468346,1.318187698,1,3.2,10,3.519480519,0.433333333,0.2,0.066666667,0,0.454861111,0.369861111,1.131944444,2.2,-0.119645044,9,1.098612289,0,0,0,0,2.079441542,1.945910149,1.609437912,1.214495249,0.353553391,0.451184464,0.353553391,0.353553391,0,0.348461713,0,0.698312766,0.272165527,0.174230856,0.144337567,1.521928095,0.970950594,5,1,0.852651994,2.340376531,2.441629874,3.026986833,2.742337624,31.74118836,39.35082883,0.659821551,0.818007335,0.958102094,1.812049721,0.546410162,0.154700538,4.067673115,0.965685425,0.996285961,0.341421356,0.041421356,0.733492162,2.93396865,3.01377085,0.322384711,1.291957667,3.239432636,1.384210248,0.238987213,4.703174609,4.786205866,5.006804526,3.6764449,0.370729581,2.921660343,4.647928994,4.726331361,5.482248521,4.786982249,3.479289941,1.278106509,0,-0.161842105,-0.042105263,-0.175,-0.277777778,0.625,0,0,-0.04753915,-0.033380431,-0.099964677,-0.174496644,-0.447427293,1.128947368,0.757682798,0,0,0,0.222222222,0.125,0,0,0,0,0,0.074074074,0.0625,0,0,0.0831,0.0831,0.0831,0.9408,4.028730265,0.583922524,0,0,0,0.371888339,0.05743284,0,0,0,8.825204262,18.30145174,9.476247473,0,11.359736,15.76692,25.89421068,53.02086668,2.534531739,18.30145174,16.41796321,0,24.59212426,2,0.300097315,0,0,0.404508497,2.732050808,0.683012702,0.63108445,1.658312395,1.450689491,2.545567003,3.816909013,2.509482962,0,0,2.288267128,4.919980926,0.618033989,-0.618033989,-1.618033989,0,0,0,0,0,0,0,0,0,0,-1.450689491,0,0,0,0,0,0,2,-0.302775638,0,0,0,0,0,0,1,0,3,1,1,1,0.820578785,1,0.666666667,0.833333333,0.6,0,0.728571429,1
25,CC(C)C#C,320,5.240769231,0.4,3,1,6,0,0,0,1,3,16,36,1.304347826,0.74706802,1.299038106,0.5,2.6,11,3.558441558,0.516666667,0.2,0,0,0.921296296,0.921296296,1.898148148,2.366666667,-0.12484806,13,1.098612289,0,0,0,0,1.945910149,1.945910149,0,1.146240625,0,0.450523785,0.40824829,0,0,0.333333333,0,0.730940108,0.330341801,0.166666667,0,1.921928095,1.370950594,4,0.8,1.105623465,3.915562797,2.034940914,2.353533949,1.78423553,26.45423188,30.59594133,0.549918677,0.636014671,1.916204188,2.90095487,0.522625186,0.283227249,4.396976115,0.908022244,0.997210283,0.315470054,0.048236191,0.734861812,2.939447246,3.015220323,0.306339142,1.306259395,3.286548848,1.412918789,0.228943809,5.330418155,5.5809271,5.512297209,3.841182454,0.041561107,3.068384203,5.678581953,5.412719888,9.976006147,11.06536082,1.657774753,0,0,0.0075,-0.320454545,-0.097222222,0.625,0,0,0,-0.072582914,0.094138986,-0.106655426,-0.409520985,0.367668721,0.975,0.453806544,0,0,0,0.444444444,0,0,0,0,0,0,0.111111111,0,0,0,0.0831,0.0831,0.0831,0.9408,4.073436207,0.933846257,0,0,0,0.469096288,0,0,0,0,17.65040852,0,0,0,17.65040852,23.3212463,17.03057378,58.0022286,0,17.65040852,17.03057378,0,40.97165482,2,0.314595397,0.2,0,0.542521622,4.84198366,1.210495915,0.628534232,1.543065099,0,2.886562219,2.46598481,0.675675676,5.351858133,0,0,5.416100402,0.311107817,-1,-1.481194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.539188873,-0.214319743,0,0,0,0,0,1,0,1,0,1,1,0,0.793716907,1,0.5,0.833333333,0.6,0,0.704761905,1
26,CC=CC=C,325,5.240769231,0.4,2,2,6,1,0.083333333,2,0,1,14,32,1.428571429,0.693468346,1.23919892,1,3.2,10,3.480519481,0.433333333,0.2,0.066666667,0,0.25,0.463611111,0.927222222,2.2,-0.121619384,9,1.098612289,0,0,0,0,1.945910149,1.945910149,1.609437912,1.201838731,0.353553391,0.451184464,0.353553391,0.353553391,0,0.328532853,0,0.687831518,0.253828561,0.164266427,0.136082763,1.521928095,0.970950594,5,1,0.852651994,2.340376531,2.28778372,3.026986833,2.896183778,29.74118836,41.35082883,0.61824645,0.818007335,0.80425594,1.658203567,0.546410162,0.154700538,4.067673115,0.965685425,0.996285961,0.341421356,0.041421356,0.73110455,2.924418198,3.01377085,0.320231575,1.30292936,3.162108163,1.406143078,0.234091029,4.395696181,4.476241645,4.885409292,3.663707723,0.375599573,2.872723081,4.609467456,5.455621302,5.307692308,4.307692308,3.692307692,1.278106509,0,-0.205555556,-0.079166667,-0.117857143,-0.1875,0.625,0,0,-0.25122549,-0.129084967,-0.012254902,-0.016806723,-0.388235294,1.191666667,0.955882353,0,0,0,0.222222222,0.125,0,0,0,0,0,0.074074074,0.0625,0,0,0.0831,0.0831,0.0831,0.9408,4.206644208,0.619519707,0,0,0,0.479692114,0.026644411,0,0,0,8.825204262,15.76692,28.42874242,0,8.825204262,15.76692,28.42874242,53.02086668,0,37.25394668,0,44.19566242,24.59212426,3,0.214164079,0,0,0.404508497,2.732050808,0.683012702,0.572061403,1.58113883,0,1.761788093,1.212678125,0,0,0,0,4.890349128,0.618033989,-0.618033989,-1.618033989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.294962899,-0.193527085,0,0,0,0,0,0,1,0,5,1,1,1,0.820578785,1,0.666666667,0.833333333,0.6,0,0.728571429,1
27,CCCC=C,347,4.676666667,0.4,2,1,5,2,0.142857143,1,0,3,14,22,1.428571429,0.693468346,1.517702522,1,3.2,10,3.74025974,0.433333333,0.2,0.066666667,0,0.347222222,0.550416667,1.381944444,2,-0.104131391,9,1.098612289,0,0,0,0,1.609437912,1.386294361,1.098612289,1.080482024,0.353553391,0.451184464,0.353553391,0.353553391,0,0.49279928,0,0.739734123,0.359116756,0.24639964,0.204124145,1.521928095,0.970950594,5,1,0.852651994,2.340376531,2.279799132,3.189898095,2.929438722,34.19698698,47.84847143,0.583532883,0.816480016,0.977451873,1.885956032,0.546410162,0.154700538,4.067673115,0.965685425,0.996285961,0.341421356,0.041421356,0.600428806,2.401715223,2.848085425,0.340785231,1.248346829,2.973818892,1.297036514,0.263381367,4.258113332,4.397356989,4.654473427,3.511715497,0.385268979,3.285390693,3.583333333,3.5,4.611111111,4.555555556,2.888888889,0.666666667,0,-0.25,-0.035714286,0,-0.125,0.5,0,0,-0.1908867,-0.150862069,-0.006157635,0.049261084,-0.344827586,1.3125,0.890086207,0,0,0,0.222222222,0.125,0,0,0,0,0,0.074074074,0.0625,0,0,0.0831,0.0831,0.0831,0.9408,4.032423385,0.718960238,0,0,0,0.613502884,0.1817255,0,0,0,8.825204262,20.83598347,9.476247473,0,13.89426774,15.76692,9.476247473,39.13743521,5.069063478,18.30145174,0,0,24.59212426,1,0.369867061,0,0,0.404508497,2.732050808,0.683012702,0.461939766,1.306562965,0,1.917682444,2.42535625,0,0,0,0,4.454347296,0.618033989,-0.618033989,-1.618033989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.532088886,0,0,0,0,0,0,1,0,3,1,1,1,0.815587172,1,0.666666667,0.833333333,0.6,0.5,0.8,1
28,CC(C)C=C,334,4.676666667,0.4,3,1,5,1,0.071428571,1,0,3,16,24,1.304347826,0.74706802,1.422211622,0.5,2.6,11,3.74025974,0.516666667,0.2,0,0,0.685185185,0.560185185,1.537037037,2.066666667,-0.109265861,13,1.098612289,0,0,0,0,1.791759469,1.609437912,0,1.080482024,0,0.450523785,0.40824829,0,0,0.471404521,0,0.772361464,0.369929799,0.23570226,0,1.921928095,1.370950594,4,0.8,1.105623465,3.915562797,2.146465799,2.606238929,2.085320183,32.19698698,39.09358393,0.549405146,0.667087768,1.821570413,2.990533945,0.522625186,0.283227249,4.396976115,0.908022244,0.997210283,0.315470054,0.048236191,0.706437342,2.825749369,2.888085425,0.317296968,1.245535966,3.116557373,1.291471931,0.243893683,4.296226326,4.617220082,4.705747287,3.56114228,0.081463593,3.295595547,3.88401679,3.953206172,7.065685136,6.573780543,1.517018074,0,0,-0.0625,-0.303571429,-0.055555556,0.5,0,0,0,-0.359280417,0.050252099,-0.053365427,-0.242424931,0.363631715,1.1375,0.702234531,0,0,0,0.444444444,0,0,0,0,0,0,0.111111111,0,0,0,0.0831,0.0831,0.0831,0.9408,4.024688906,0.933846257,0,0,0,0.469096288,0.344303869,0,0,0,17.65040852,15.76692,9.476247473,0,17.65040852,15.76692,9.476247473,42.89357599,0,27.126656,0,0,33.41732852,1,0.346410162,0.2,0,0.542521622,4.84198366,1.210495915,0.585730771,1.406803251,0,2.458273929,3.638034376,1.470588235,5.351858133,0,0,4.912654886,0.311107817,-1,-1.481194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.302775638,0,0,0,0,0,1,1,0,3,1,1,0,0.796512623,1,0.666666667,0.833333333,0.6,0.5,0.8,1
29,CC\\C=C/C,347,4.676666667,0.4,2,1,5,1,0.071428571,1,0,3,14,24,1.428571429,0.693468346,1.519529006,1,3.2,10,3.74025974,0.433333333,0.2,0.066666667,0,0.336805556,0.125,0.673611111,1.9,-0.10058987,9,1.098612289,0,0,0,0,1.791759469,1.609437912,1.098612289,1.114857905,0.353553391,0.451184464,0.353553391,0.353553391,0,0.471404521,0,0.772361464,0.325761295,0.23570226,0.23570226,1.521928095,0.970950594,4,0.8,0.852651994,2.340376531,2.040223929,3.006238929,2.879112889,30.60335893,47.09358393,0.522211687,0.769470978,1.027777707,1.809155826,0.546410162,0.154700538,4.067673115,0.965685425,0.996285961,0.341421356,0.041421356,0.655603952,2.622415808,2.848085425,0.338746371,1.230219252,3.053572803,1.260674751,0.260222343,3.987428746,4.146495026,4.432036179,3.404193289,0.449963721,3.178205772,3.06,4.09,3.87,2.65,2.07,0.81,0,-0.1875,-0.04,-0.166666667,-0.1,0.5,0,0,-0.199507389,-0.127155172,-0.093103448,-0.066091954,-0.155172414,1.225,1.131465517,0,0,0,0.222222222,0.125,0,0,0,0,0,0.074074074,0.0625,0,0,0.0831,0.0831,0.0831,0.9408,3.898264958,0.728312821,0,0,0,0.744787339,0.266507146,0,0,0,17.65040852,2.534531739,18.95249495,0,20.18494026,0,18.95249495,39.13743521,2.534531739,36.60290347,0,0,17.65040852,1,0.362132034,0,0,0.404508497,2.732050808,0.683012702,0.533944801,1.398966326,0,1.993370493,2.070171051,0,0,0,0,4.624972813,0.618033989,-0.618033989,-1.618033989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.737640305,-0.355674294,0,0,0,0,0,0,0,0,2,1,1,1,0.815587172,1,0.666666667,0.833333333,0.6,0.5,0.8,1
